date,close,volume,open,high,low
11/28/2023,$47.821,"401,490,900",$48.236,$48.3229,$47.473
11/27/2023,$48.242,"395,661,900",$47.80,$48.53,$47.652
11/24/2023,$47.776,"294,644,600",$48.47,$48.921,$47.745
11/22/2023,$48.716,"900,642,300",$49.852,$50.3349,$47.69
11/21/2023,$49.944,"565,746,900",$50.126,$50.517,$49.222
11/20/2023,$50.409,"416,142,600",$49.312,$50.548,$49.181
11/17/2023,$49.298,"325,896,900",$49.524,$49.717,$49.007
11/16/2023,$49.48,"339,756,200",$48.679,$49.5247,$48.33
11/15/2023,$48.888,"475,497,400",$49.935,$49.96,$48.20
11/14/2023,$49.656,"416,953,900",$49.68,$49.834,$49.04
11/13/2023,$48.62,"384,135,700",$48.32,$49.116,$48.099
11/10/2023,$48.335,"422,441,600",$47.50,$48.472,$47.283
11/09/2023,$46.95,"540,496,000",$47.467,$48.23,$46.75
11/08/2023,$46.574,"346,718,900",$46.10,$46.867,$45.968
11/07/2023,$45.955,"343,165,500",$45.719,$46.218,$45.1575
11/06/2023,$45.751,"400,733,400",$45.2845,$45.935,$44.899
11/03/2023,$45.005,"424,609,600",$44.02,$45.309,$43.723
11/02/2023,$43.506,"409,171,900",$43.328,$43.884,$42.894
11/01/2023,$42.325,"437,592,900",$40.884,$42.381,$40.869
10/31/2023,$40.78,"517,968,700",$40.45,$40.879,$39.23
10/30/2023,$41.161,"388,028,100",$41.087,$41.766,$40.481
10/27/2023,$40.50,"416,784,400",$41.13,$41.206,$40.015
10/26/2023,$40.326,"541,001,300",$41.853,$42.2555,$39.8802
10/25/2023,$41.779,"398,379,200",$43.398,$43.65,$41.555
10/24/2023,$43.663,"401,463,400",$43.077,$43.697,$42.691
10/23/2023,$42.975,"478,530,500",$41.229,$43.248,$40.945
10/20/2023,$41.387,"477,266,100",$41.89,$42.47,$41.078
10/19/2023,$42.101,"501,233,100",$42.811,$43.297,$41.882
10/18/2023,$42.196,"627,294,300",$42.591,$43.219,$41.825
10/17/2023,$43.938,"812,332,700",$44.00,$44.754,$42.48
10/16/2023,$46.095,"375,099,200",$45.063,$46.225,$44.912
10/13/2023,$45.461,"475,426,000",$46.96,$47.116,$45.28
10/12/2023,$46.945,"481,325,000",$46.777,$47.609,$46.33
10/11/2023,$46.806,"378,136,900",$46.196,$46.859,$46.05
10/10/2023,$45.798,"368,582,100",$45.31,$46.259,$45.088
10/09/2023,$45.273,"409,674,700",$44.842,$45.605,$44.368
10/06/2023,$45.762,"434,436,000",$44.193,$45.789,$44.026
10/05/2023,$44.688,"393,483,100",$44.05,$44.90,$43.888
10/04/2023,$44.041,"361,820,900",$43.742,$44.143,$43.292
10/03/2023,$43.517,"470,849,500",$44.808,$45.13,$43.246
10/02/2023,$44.782,"433,298,200",$44.03,$45.175,$43.861
09/29/2023,$43.499,"397,829,900",$43.827,$44.144,$43.3069
09/28/2023,$43.089,"424,662,800",$42.46,$43.4463,$42.115
09/27/2023,$42.468,"444,935,200",$42.33,$42.872,$41.629
09/26/2023,$41.911,"402,282,100",$42.001,$42.82,$41.655
09/25/2023,$42.222,"419,091,000",$41.591,$42.536,$41.177
09/22/2023,$41.61,"479,236,300",$41.572,$42.115,$41.231
09/21/2023,$41.017,"450,736,000",$41.583,$42.10,$40.98
09/20/2023,$42.239,"367,107,700",$43.60,$43.903,$42.223
09/19/2023,$43.52,"373,064,200",$43.833,$43.966,$43.002
09/18/2023,$43.966,"500,270,800",$42.748,$44.242,$42.00
09/15/2023,$43.90,"506,830,500",$45.341,$45.599,$43.808
09/14/2023,$45.581,"370,097,200",$45.95,$45.987,$45.131
09/13/2023,$45.485,"398,355,400",$44.60,$45.93,$44.503
09/12/2023,$44.87,"349,256,300",$44.738,$45.673,$44.531
09/11/2023,$45.178,"473,965,600",$46.148,$46.163,$44.312
09/08/2023,$45.572,"473,899,900",$45.942,$46.606,$45.271
09/07/2023,$46.241,"433,329,900",$45.525,$46.344,$45.152
09/06/2023,$47.061,"468,669,600",$48.441,$48.549,$46.58
09/05/2023,$48.548,"382,652,600",$48.223,$48.8508,$47.86
09/01/2023,$48.509,"463,830,300",$49.762,$49.80,$48.1416
08/31/2023,$49.355,"528,569,800",$49.38,$49.744,$48.958
08/30/2023,$49.264,"735,206,000",$49.044,$49.927,$48.425
08/29/2023,$48.784,"701,397,000",$46.666,$49.081,$46.391
08/28/2023,$46.835,"685,192,200",$46.482,$46.98,$44.888
08/25/2023,$46.018,"925,340,500",$47.012,$47.805,$45.024
08/24/2023,$47.163,"1,156,044,000",$50.216,$50.266,$47.159
08/23/2023,$47.116,"779,046,100",$45.866,$47.20,$45.208
08/22/2023,$45.668,"757,206,900",$48.135,$48.187,$45.3331
08/21/2023,$46.967,"692,573,400",$44.494,$47.065,$44.222
08/18/2023,$43.299,"583,767,900",$42.635,$43.578,$41.66
08/17/2023,$43.3435,"452,394,800",$43.97,$44.062,$43.001
08/16/2023,$43.486,"527,450,700",$44.52,$44.675,$43.406
08/15/2023,$43.94,"676,511,500",$44.56,$45.268,$43.71
08/14/2023,$43.753,"690,285,800",$40.486,$43.80,$40.311
08/11/2023,$40.855,"533,085,300",$41.751,$42.018,$40.639
08/10/2023,$42.388,"492,705,300",$42.16,$43.574,$41.835
08/09/2023,$42.554,"586,449,100",$44.274,$44.312,$42.134
08/08/2023,$44.664,"353,843,400",$44.853,$45.242,$44.056
08/07/2023,$45.4165,"322,153,500",$45.111,$45.54,$44.5635
08/04/2023,$44.68,"362,666,200",$44.985,$45.642,$44.393
08/03/2023,$44.515,"325,076,600",$43.80,$45.118,$43.80
08/02/2023,$44.269,"530,141,600",$45.831,$45.84,$43.387
08/01/2023,$46.507,"239,276,000",$46.4595,$46.90,$46.027
07/31/2023,$46.729,"251,055,300",$46.754,$47.13,$46.506
07/28/2023,$46.75,"331,194,200",$46.668,$47.027,$46.381
07/27/2023,$45.90,"455,975,500",$46.519,$47.395,$45.75
07/26/2023,$45.452,"364,237,300",$46.021,$46.053,$44.63
07/25/2023,$45.679,"348,080,900",$44.941,$46.1825,$44.923
07/24/2023,$44.612,"383,099,700",$44.731,$45.109,$44.04
07/21/2023,$44.309,"963,768,600",$45.788,$45.866,$44.10
07/20/2023,$45.52,"537,864,500",$46.507,$47.087,$45.062
07/19/2023,$47.077,"427,501,800",$47.464,$47.818,$46.742
07/18/2023,$47.494,"570,190,400",$46.701,$47.896,$45.734
07/17/2023,$46.461,"510,488,200",$46.289,$46.496,$45.2624
07/14/2023,$45.469,"772,075,300",$46.5828,$48.088,$45.06
07/13/2023,$45.977,"478,203,700",$44.518,$46.155,$44.492
07/12/2023,$43.902,"481,277,000",$43.033,$43.935,$42.7773
07/11/2023,$42.405,"298,244,100",$42.481,$42.758,$42.067
07/10/2023,$42.18,"353,908,100",$42.657,$42.811,$41.649
07/07/2023,$42.503,"355,881,500",$42.322,$43.214,$42.18
07/06/2023,$42.103,"304,138,800",$41.844,$42.179,$41.346
07/05/2023,$42.317,"323,617,600",$42.135,$43.177,$42.085
07/03/2023,$42.413,"197,754,100",$42.517,$42.898,$42.202
06/30/2023,$42.302,"501,147,800",$41.68,$42.55,$41.501
06/29/2023,$40.822,"380,514,300",$41.558,$41.60,$40.60
06/28/2023,$41.117,"582,639,300",$40.66,$41.845,$40.518
06/27/2023,$41.876,"462,174,700",$40.799,$41.94,$40.448
06/26/2023,$40.632,"594,321,900",$42.461,$42.764,$40.10
06/23/2023,$42.209,"358,139,800",$42.464,$42.809,$42.015
06/22/2023,$43.025,"417,737,400",$42.253,$43.4255,$42.234
06/21/2023,$43.045,"551,602,900",$43.501,$43.615,$42.08
06/20/2023,$43.808,"451,153,100",$42.998,$43.99,$42.674
06/16/2023,$42.692,"655,709,400",$43.45,$43.721,$42.6605
06/15/2023,$42.653,"568,622,000",$42.602,$43.289,$42.147
06/14/2023,$42.997,"740,465,000",$40.824,$43.00,$40.552
06/13/2023,$41.022,"613,208,200",$40.186,$41.101,$39.74
06/12/2023,$39.482,"389,673,400",$39.20,$39.53,$38.618
06/09/2023,$38.77,"427,717,500",$39.037,$39.711,$38.567
06/08/2023,$38.51,"417,772,400",$37.724,$38.864,$37.505
06/07/2023,$37.475,"511,997,900",$38.915,$39.499,$37.356
06/06/2023,$38.654,"388,729,100",$38.83,$39.16,$38.148
06/05/2023,$39.171,"396,093,800",$38.909,$39.565,$38.707
06/02/2023,$39.327,"482,731,200",$40.097,$40.50,$39.058
06/01/2023,$39.77,"635,873,000",$38.489,$40.05,$38.34
05/31/2023,$37.834,"1,002,580,000",$39.488,$40.295,$37.822
05/30/2023,$40.111,"923,401,100",$40.595,$41.938,$39.949
05/26/2023,$38.946,"714,396,800",$37.89,$39.17,$37.55
05/25/2023,$37.98,"1,543,911,000",$38.523,$39.48,$36.635
05/24/2023,$30.538,"721,418,500",$30.21,$30.607,$29.806
05/23/2023,$30.688,"356,253,300",$31.00,$31.288,$30.631
05/22/2023,$31.176,"371,999,700",$30.901,$31.52,$30.68
05/19/2023,$31.264,"473,907,700",$31.536,$31.58,$30.916
05/18/2023,$31.678,"748,725,000",$30.41,$31.828,$30.32
05/17/2023,$30.178,"432,535,400",$29.584,$30.199,$29.43
05/16/2023,$29.213,"449,404,900",$28.841,$29.87,$28.832
05/15/2023,$28.953,"293,925,900",$28.5085,$28.969,$28.152
05/12/2023,$28.34,"274,222,300",$28.529,$28.78,$28.046
05/11/2023,$28.578,"322,149,000",$28.896,$28.95,$28.246
05/10/2023,$28.885,"369,350,000",$29.005,$29.113,$28.4613
05/09/2023,$28.571,"314,869,500",$28.899,$28.973,$28.45
05/08/2023,$29.151,"344,978,900",$28.522,$29.22,$28.35
05/05/2023,$28.68,"361,494,100",$27.8255,$28.755,$27.731
05/04/2023,$27.562,"321,850,400",$27.651,$27.859,$27.24
05/03/2023,$27.802,"383,387,400",$27.84,$28.367,$27.472
05/02/2023,$28.21,"402,729,600",$28.68,$28.836,$28.083
05/01/2023,$28.91,"570,328,500",$27.84,$29.0584,$27.78
04/28/2023,$27.749,"292,216,100",$27.225,$27.758,$27.0715
04/27/2023,$27.226,"377,161,200",$27.363,$27.495,$26.625
04/26/2023,$26.956,"406,336,800",$27.002,$27.33,$26.7051
04/25/2023,$26.241,"378,527,200",$27.078,$27.247,$26.225
04/24/2023,$27.042,"339,281,900",$27.013,$27.366,$26.671
04/21/2023,$27.119,"345,102,800",$26.952,$27.183,$26.722
04/20/2023,$27.104,"427,713,300",$27.671,$28.03,$27.00
04/19/2023,$27.931,"358,660,400",$27.361,$28.00,$27.232
