date,close,volume,open,high,low
05/14/2024,$99.38,"6,216,566",$99.00,$100.1799,$98.77
05/13/2024,$98.56,"5,379,209",$98.75,$98.97,$98.42
05/10/2024,$98.28,"6,118,425",$98.74,$98.99,$97.625
05/09/2024,$98.11,"6,766,675",$95.59,$98.26,$95.59
05/08/2024,$95.64,"4,662,709",$95.43,$96.05,$95.10
05/07/2024,$95.79,"7,417,962",$94.915,$95.93,$94.71
05/06/2024,$94.79,"5,105,096",$94.56,$94.91,$93.70
05/03/2024,$93.64,"5,043,459",$93.34,$94.42,$93.28
05/02/2024,$92.65,"4,449,194",$92.54,$92.92,$91.60
05/01/2024,$91.54,"4,714,871",$91.28,$92.48,$90.73
04/30/2024,$90.84,"5,859,963",$91.60,$91.83,$90.55
04/29/2024,$92.11,"4,420,459",$91.33,$92.81,$91.33
04/26/2024,$92.83,"4,606,109",$92.50,$93.31,$92.40
04/25/2024,$92.56,"6,770,646",$93.00,$93.65,$91.65
04/24/2024,$93.85,"5,100,898",$93.11,$94.07,$93.03
04/23/2024,$93.76,"6,393,943",$92.16,$94.05,$92.16
04/22/2024,$92.09,"7,294,357",$91.11,$92.66,$90.705
04/19/2024,$90.66,"8,143,003",$90.36,$91.62,$90.36
04/18/2024,$90.26,"6,751,978",$90.66,$91.11,$89.74
04/17/2024,$90.08,"9,544,640",$90.13,$91.44,$89.67
04/16/2024,$89.14,"18,291,600",$90.71,$91.10,$88.00
04/15/2024,$86.99,"9,553,914",$87.80,$89.13,$85.49
04/12/2024,$86.19,"12,789,790",$85.80,$86.81,$85.12
04/11/2024,$86.84,"24,631,770",$91.72,$91.80,$85.01
04/10/2024,$91.65,"5,994,209",$92.27,$92.89,$91.18
04/09/2024,$94.08,"4,952,411",$93.61,$94.14,$92.83
04/08/2024,$93.21,"4,601,943",$93.00,$93.40,$92.20
04/05/2024,$92.47,"4,654,937",$92.25,$93.29,$91.61
04/04/2024,$92.28,"5,466,099",$94.20,$94.735,$91.86
04/03/2024,$93.00,"4,821,141",$92.95,$94.30,$92.75
04/02/2024,$92.71,"5,245,570",$92.90,$93.77,$92.5401
04/01/2024,$93.53,"3,416,048",$94.16,$94.44,$93.17
03/28/2024,$94.16,"6,707,703",$93.75,$94.73,$93.45
03/27/2024,$93.50,"6,394,493",$92.03,$93.54,$91.91
03/26/2024,$91.28,"4,212,047",$91.42,$91.91,$90.935
03/25/2024,$91.14,"3,670,642",$91.77,$92.5499,$90.985
03/22/2024,$91.95,"5,909,255",$93.52,$93.86,$91.74
03/21/2024,$93.40,"13,659,940",$91.96,$94.36,$91.955
03/20/2024,$91.35,"10,811,720",$88.05,$91.482,$87.9107
03/19/2024,$88.42,"8,546,529",$88.00,$89.09,$87.86
03/18/2024,$87.96,"5,959,969",$88.36,$88.70,$87.70
03/15/2024,$88.38,"20,363,040",$88.48,$89.3461,$88.17
03/14/2024,$89.10,"9,235,361",$89.00,$89.40,$88.26
03/13/2024,$89.35,"10,345,770",$87.45,$90.24,$87.25
03/12/2024,$87.05,"5,110,923",$87.24,$87.7589,$86.60
03/11/2024,$86.94,"4,737,231",$86.82,$87.25,$85.84
03/08/2024,$87.04,"9,689,299",$86.62,$88.32,$86.42
03/07/2024,$86.14,"9,145,693",$86.08,$87.12,$85.64
03/06/2024,$85.66,"25,614,610",$86.77,$87.95,$84.426
03/05/2024,$89.13,"13,883,600",$89.19,$91.14,$88.62
03/04/2024,$90.04,"19,875,990",$87.88,$91.235,$87.55
03/01/2024,$86.48,"5,523,731",$86.22,$86.79,$85.11
02/29/2024,$86.04,"7,657,147",$86.49,$86.64,$85.35
02/28/2024,$86.05,"5,617,729",$85.43,$86.09,$85.2801
02/27/2024,$85.49,"8,066,655",$85.97,$86.45,$85.12
02/26/2024,$85.67,"5,608,055",$86.50,$87.3366,$85.5601
02/23/2024,$86.55,"5,810,069",$86.07,$87.25,$85.96
02/22/2024,$85.85,"6,782,109",$85.95,$86.735,$85.60
02/21/2024,$85.46,"6,444,877",$85.01,$85.48,$84.53
02/20/2024,$85.35,"6,626,357",$85.94,$86.49,$85.10
02/16/2024,$86.50,"9,673,918",$85.52,$86.79,$85.07
02/15/2024,$85.67,"7,993,508",$84.45,$86.23,$84.41
02/14/2024,$84.00,"5,973,690",$84.54,$84.96,$83.692
02/13/2024,$83.97,"11,339,360",$85.86,$85.86,$83.09
02/12/2024,$86.87,"7,888,017",$85.855,$87.64,$85.64
02/09/2024,$85.89,"5,664,540",$85.685,$86.03,$85.32
02/08/2024,$85.65,"6,218,415",$85.68,$86.23,$85.16
02/07/2024,$86.00,"4,952,226",$86.26,$86.39,$85.27
02/06/2024,$86.10,"7,335,535",$85.62,$86.55,$85.62
02/05/2024,$85.89,"7,788,657",$86.58,$86.58,$85.09
02/02/2024,$87.27,"7,728,782",$86.47,$87.67,$86.00
02/01/2024,$86.82,"8,365,019",$87.19,$88.17,$85.64
01/31/2024,$87.24,"8,414,853",$87.71,$88.745,$87.23
01/30/2024,$87.62,"6,569,320",$86.98,$88.07,$86.77
01/29/2024,$87.62,"7,440,287",$87.395,$87.95,$85.72
01/26/2024,$87.73,"6,384,351",$87.88,$88.50,$87.65
01/25/2024,$88.02,"8,792,414",$88.14,$88.42,$87.325
01/24/2024,$87.57,"12,480,930",$87.32,$88.30,$87.20
01/23/2024,$86.74,"8,555,665",$85.67,$86.85,$85.19
01/22/2024,$85.73,"11,626,530",$85.46,$86.77,$85.44
01/19/2024,$85.34,"14,787,430",$83.91,$85.589,$83.20
01/18/2024,$83.90,"15,016,390",$84.83,$84.98,$83.28
01/17/2024,$84.41,"17,198,500",$84.85,$85.14,$83.90
01/16/2024,$85.97,"20,369,040",$86.74,$88.16,$84.80
01/12/2024,$89.70,"8,303,137",$91.28,$91.895,$89.43
01/11/2024,$90.51,"9,400,748",$90.95,$90.95,$89.54
01/10/2024,$91.48,"6,929,232",$91.53,$91.97,$91.285
